id_product;active;product_name;manufacturer;attribute_name;wholesale_price;price;quantity;
"1668";"0";"Go Cheese Spread, Smoked Paprik";"Go";"";"";"";"";
"1669";"0";"Go Cheese Spread, Olives & herbs";"Go";"";"";"";"";
"1670";"0";"Go Cheese Spread, Plain";"Go";"";"";"";"";
"1671";"1";"Go Pizza Cheese";"Go";"200 gm";"89.100000";"99.000000";"50";
"1672";"0";"Go Cheese Wedges, Mexican Twist";"Go";"";"";"";"";
"1724";"1";"Lia Samtrupti Cycle Pure Agarbattis";"Cycle Pure";"130 gm";"45.000000";"50.000000";"50";
"1725";"1";"Fairy Tale Cycle Pure Agarbattis";"Cycle Pure";"4 sticks";"27.000000";"30.000000";"50";
"1726";"1";"Lia Chandanam Cycle Pure Agarbattis";"Cycle Pure";"75 gm";"27.000000";"30.000000";"50";
"1727";"1";"Zed Black Dhoop Agarbattis";"Zed Black";"30 sticks";"13.500000";"15.000000";"49";
"1728";"1";"Lia Nature's Gift Cycle Pure Agarbattis";"Cycle Pure";"50 gm";"13.500000";"15.000000";"50";
"1729";"0";"Lia Prime Rose Cycle Pure Agarbattis";"Cycle Pure";"";"";"";"";
"1730";"1";"Prestige Cycle Pure Agarbattis";"Cycle Pure";"120 gm";"45.000000";"50.000000";"50";
"1731";"1";"Zed Black Premium Incense Sticks";"Zed Black";"80 gm";"40.500000";"45.000000";"50";
"1732";"0";"Zed Black Shriphal Agarbatti";"Zed Black";"";"";"";"";
"1733";"0";"Lia Rainbow Cycle Pure Agarbattis";"Cycle Pure";"";"";"";"";
"1734";"1";"Mangaldeep Bouquet Puja Agarbattis";"Mangaldeep";"15 sticks";"9.000000";"10.000000";"50";
"1734";"1";"Mangaldeep Bouquet Puja Agarbattis";"Mangaldeep";"90 sticks";"45.000000";"50.000000";"50";
"1735";"1";"Mangaldeep Puja Agarbattis, Fragrance of Temple";"Mangaldeep";"90 sticks";"45.000000";"50.000000";"50";
"1736";"1";"Mangaldeep Puja Agarbattis, 5 in 1 Pack";"Mangaldeep";"25 sticks";"9.000000";"10.000000";"50";
"1736";"1";"Mangaldeep Puja Agarbattis, 5 in 1 Pack";"Mangaldeep";"90 sticks";"45.000000";"50.000000";"50";
"1737";"1";"Mangaldeep Puja Agarbattis, 3 in 1 Pack";"Mangaldeep";"18 sticks";"9.000000";"10.000000";"50";
"1737";"1";"Mangaldeep Puja Agarbattis, 3 in 1 Pack";"Mangaldeep";"90 sticks";"54.000000";"60.000000";"50";
"1738";"1";"Mangaldeep Sandal Puja Agarbattis";"Mangaldeep";"15 sticks";"9.000000";"10.000000";"50";
"1738";"1";"Mangaldeep Sandal Puja Agarbattis";"Mangaldeep";"90 sticks";"54.000000";"60.000000";"50";
"1739";"0";"Mangaldeep Puja Agarbattis, 5 in 1 Pack";"Mangaldeep";"90 sticks";"54.000000";"60.000000";"50";
"1740";"1";"Om Shanti Dhoop Agarbattis";"Cycle Pure";"18 sticks";"13.500000";"15.000000";"50";
"1741";"1";"Bansuri Cycle Pure Agarbattis";"Cycle Pure";"114 sticks";"45.000000";"50.000000";"50";
"1742";"1";"Rhythm Amber Cycle Pure Agarbattis";"Cycle Pure";"120 gm";"45.000000";"50.000000";"50";
"1743";"1";"Rhythm Orient Cycle Pure Agarbattis";"Cycle Pure";"50 gm";"18.000000";"20.000000";"50";
"1744";"1";"Pushkarini Cycle Pure Dhoop Agarbattis";"Cycle Pure";"64 sticks";"45.000000";"50.000000";"50";
"1745";"0";"Sandalum Cycle Pure Agarbattis";"Cycle Pure";"";"";"";"";
"1746";"1";"Three in One Cycle Pure Agarbattis";"Cycle Pure";"43 gm";"18.000000";"20.000000";"50";
"1746";"1";"Three in One Cycle Pure Agarbattis";"Cycle Pure";"68 gm";"27.000000";"30.000000";"50";
"1746";"1";"Three in One Cycle Pure Agarbattis";"Cycle Pure";"115 gm";"45.000000";"50.000000";"50";
"1746";"1";"Three in One Cycle Pure Agarbattis";"Cycle Pure";"192 gm";"72.000000";"80.000000";"50";
"1747";"0";"Pushkarini Dhoopbattis";"Cycle Pure";"15 sticks";"10.800000";"12.000000";"50";
"1748";"0";"Navin Dhoopbattis";"Cycle Pure";"15 sticks";"10.800000";"12.000000";"50";
"1749";"1";"Moods Cycle Pure Agarbattis";"Cycle Pure";"45 gm";"18.000000";"20.000000";"50";
"1750";"1";"Woods Cycle Pure Agarbattis";"Cycle Pure";"20 sticks";"67.500000";"75.000000";"50";
"1751";"1";"Padmini Dhoop Sticks";"Padmini";"120 sticks";"45.000000";"50.000000";"50";
"1752";"1";"Padmini Brindavan Agarbattis";"Padmini";"100 sticks";"31.500000";"35.000000";"50";
"1753";"1";"Padmini Gulistan Agarbattis";"Padmini";"100 sticks";"45.000000";"50.000000";"50";
"1754";"1";"Padmini Super Lavender Agarbattis";"Padmini";"100 sticks";"72.000000";"80.000000";"50";
"1755";"1";"Padmini Trinamber Agarbattis";"Padmini";"100 sticks";"72.000000";"80.000000";"49";
"1756";"1";"Padmini Chandan Agarbattis";"Padmini";"100 sticks";"36.000000";"40.000000";"50";
"1757";"1";"Padmini Arya Agarbattis";"Padmini";"100 sticks";"36.000000";"40.000000";"50";
"1758";"1";"Scotch Brite Scrub Pad";"Scotch Brite";"3 pc Regular";"36.000000";"40.000000";"50";
"1758";"1";"Scotch Brite Scrub Pad";"Scotch Brite";"1 pc Regular";"13.500000";"15.000000";"50";
"1758";"1";"Scotch Brite Scrub Pad";"Scotch Brite";"3 pc Large";"67.500000";"75.000000";"50";
"1758";"1";"Scotch Brite Scrub Pad";"Scotch Brite";"1 pc Large";"25.200000";"28.000000";"50";
"1758";"1";"Scotch Brite Scrub Pad";"Scotch Brite";"1 pc Small";"9.000000";"10.000000";"50";
"1759";"1";"Scotch Brite Heavy Duty";"Scotch Brite";"1 pc";"27.000000";"30.000000";"50";
"1760";"1";"Scotch Brite Household Gloves";"Scotch Brite";"1 pc";"67.500000";"75.000000";"50";
"1761";"1";"Scotch Brite Thick Pad";"Scotch Brite";"1 pc";"10.800000";"12.000000";"50";
"1762";"1";"Scotch Brite Non Scratch Scrub Sponge";"Scotch Brite";"1 pc";"27.000000";"30.000000";"50";
"1763";"1";"Scotch Brite Floor Pochha(Floor Cloth) Single";"Scotch Brite";"1 pc";"45.000000";"50.000000";"50";
"1764";"1";"Scotch Brite Floor Pochha Super Saver";"Scotch Brite";"1 pc";"45.000000";"50.000000";"50";
"1764";"1";"Scotch Brite Floor Pochha Super Saver";"Scotch Brite";"2 pc";"85.500000";"95.000000";"50";
"1765";"1";"Scotch Brite Kitchen Scrub Cloth";"Scotch Brite";"1 pc";"134.100000";"149.000000";"50";
"1766";"1";"Scotch Brite Flat Mop";"Scotch Brite";"1 pc";"719.100000";"799.000000";"50";
"1767";"0";"Scotch Brite Chakra Round Cotton Mop Refill";"Scotch Brite";"";"";"";"";
"1768";"1";"Scotch Brite Chakra Round Cotton Mop";"Scotch Brite";"1 pc";"180.000000";"200.000000";"50";
"1769";"1";"Scotch Brite Jet Scrubber";"Scotch Brite";"1 pc";"98.100000";"109.000000";"50";
"1770";"1";"Scotch Brite Cotton Mop";"Scotch Brite";"1 pc";"270.000000";"300.000000";"50";
"1771";"1";"Scotch Brite Premium Kitchen Towel";"Scotch Brite";"1 pc";"71.100000";"79.000000";"50";
"1772";"1";"Scotch Brite Sponge Wipe";"Scotch Brite";"1 pc";"40.500000";"45.000000";"50";
"1773";"1";"Scotch Brite Stainless Steel Scrub with Scrub Pad";"Scotch Brite";"1 pc";"25.200000";"28.000000";"48";
"1774";"1";"Scotch Brite Double Sided Toilet Brush";"Scotch Brite";"1 pc";"130.500000";"145.000000";"50";
"1775";"1";"Scotch Brite Scrub Sponge";"Scotch Brite";"1 pc Large";"22.500000";"25.000000";"47";
"1775";"1";"Scotch Brite Scrub Sponge";"Scotch Brite";"2 pc Large";"40.500000";"45.000000";"50";
"1775";"1";"Scotch Brite Scrub Sponge";"Scotch Brite";"1 pc Small";"16.200000";"18.000000";"50";
"1776";"1";"Scotch Brite Scrub-net sponge";"Scotch Brite";"1 pc";"31.500000";"35.000000";"50";
"1777";"1";"Scotch Brite Butterfly Mop";"Scotch Brite";"1 pc";"675.000000";"750.000000";"50";
"1778";"0";"Scotch Brite Jet Scrubber Tough";"Scotch Brite";"";"";"";"";
"1779";"0";"Scotch Brite Jumper Spin Mop";"Scotch Brite";"";"";"";"";
"1801";"1";"Good Knight Advance Fast Card";"Good Knight";"10 nos";"9.000000";"10.000000";"50";
"1802";"1";"Good Knight Silver Power Mat";"Good Knight";"30 pcs";"48.600000";"54.000000";"50";
"1803";"1";"Good Knight Silver Refill";"Good Knight";"45ml";"62.100000";"69.000000";"47";
"1804";"0";"Good Knight Super Mat";"Good Knight";"";"";"";"";
"1805";"1";"Good Knight Mini Jumbo";"Good Knight";"10 nos";"20.700000";"23.000000";"50";
"1806";"1";"Good Knight Maha Jumbo";"Good Knight";"10 pc";"28.800000";"32.000000";"50";
"1807";"1";"Good Knight Advanced  Low Smoke Coil";"Good Knight";"10 nos";"27.900000";"31.000000";"50";
"1808";"0";"Good Knight Silver Power - 30 night refill + 1 Machine";"Good Knight";"";"";"";"";
"1809";"1";"Good Knight Advanced  Activ + Cartridge";"Good Knight";"45 ml";"64.800000";"72.000000";"49";
"1810";"1";"Good Knight  Activ + System";"Good Knight";"1 machine + 1 Refill(45ml)";"64.800000";"72.000000";"50";
"1811";"1";"Good knight Naturals  Mosquito Repellant Cream";"Good Knight";"50 gm";"32.400000";"36.000000";"50";
"1812";"0";"Good Knight Aerosol";"Good Knight";"";"";"";"";
"1813";"1";"Good Knight Advanced Xpress Cartridge";"Good Knight";"45 ml";"59.400000";"66.000000";"50";
"1814";"1";"All Out Anti-dengue Coil Green";"All Out";"10 nos";"21.600000";"24.000000";"50";
"1815";"0";"All Out Complete Protection System";"All Out";"";"";"";"";
"1816";"1";"All Out Anti-dengue Coil Red";"All Out";"10 nos";"27.900000";"31.000000";"50";
"1817";"1";"All Out - Ultra Liquid Electrics";"All Out";"1 machine + 1 Refill(45ml)";"64.800000";"72.000000";"50";
"1818";"1";"All Out - Ultra liquid Electric + Smart Chip";"All Out";"1 machine + 1 Refill(45ml)";"179.100000";"199.000000";"50";
"1819";"0";"All Out Aerosols";"All Out";"";"";"";"";
"1820";"1";"All Out Ultra Refill";"All Out";"45 ml";"60.000000";"66.000000";"45";
"1821";"1";"All Out Ultra Refill Double Power";"All Out";"45 ml";"59.400000";"66.000000";"50";
"1822";"1";"Mortien NaturGard";"Mortien";"10 nos";"27.900000";"31.000000";"50";
"1823";"0";"Mortien PowerGard Deep Reach";"Mortien";"";"";"";"";
"1824";"0";"Mortien PowerGard Power Booster";"Mortien";"";"";"";"";
"1825";"0";"Mortien PowerGard Coils - Max Power";"Mortien";"";"";"";"";
"1826";"1";"Mortien NaturGard With Natural Extracts";"Mortien";"10 nos";"28.800000";"32.000000";"50";
"1827";"1";"Mortien Power Booster Coils";"Mortien";"10 pc";"27.900000";"31.000000";"50";
"1828";"1";"Mortien Deep Reach Coils";"Mortien";"10 pc";"25.200000";"28.000000";"50";
"1829";"1";"Mortien Deep Reach Coils  Pleasant Fragrance";"Mortien";"10 nos";"25.200000";"28.000000";"50";
"1830";"1";"Mortein PowerGard Rat Kill";"Mortien";"25 gm";"28.800000";"12.000000";"50";
"1830";"1";"Mortein PowerGard Rat Kill";"Mortien";"100 gm";"10.800000";"32.000000";"50";
"1831";"0";"Mortein PowerGard";"Mortien";"";"";"";"";
"1832";"1";"Mortein PowerGard - Refill";"Mortien";"45 ml";"64.800000";"72.000000";"50";
"1833";"1";"Mapro Lemon Squash - Limboo Timboo";"Mapro";"700 ml";"97.200000";"108.000000";"50";
"1834";"0";"Mapro Mango Squash - Django Mango";"Mapro";"";"";"";"";
"1835";"1";"Mapro Orange Squash - Santra Mantra";"Mapro";"700 ml";"97.200000";"108.000000";"50";
"1836";"1";"Mapro Pineapple Squash  Pineapple Pang";"Mapro";"700 ml";"81.000000";"90.000000";"50";
"1837";"0";"Mapro Strawberry Squash - Strawby Baby";"Mapro";"";"";"";"";
"1838";"1";"Mapro Crush - Alphonso Mango";"Mapro";"700 ml";"162.000000";"180.000000";"50";
"1839";"1";"Mapro Currant Crush";"Mapro";"700 ml";"162.000000";"180.000000";"50";
"1840";"0";"Mapro Butterscotch flavoured - Apple Crush";"Mapro";"";"";"";"";
"1841";"0";"Mapro Custard Apple Crush";"Mapro";"";"";"";"";
"1842";"1";"Mapro Kiwi Crush";"Mapro";"750 ml";"162.000000";"180.000000";"50";
"1843";"1";"Mapro Litchi Crush";"Mapro";"700 ml";"113.400000";"126.000000";"50";
"1844";"1";"Mapro Mango Crush";"Mapro";"700 ml";"113.400000";"126.000000";"50";
"1845";"1";"Mapro Orange Crush";"Mapro";"750 ml";"115.000000";"126.000000";"49";
"1846";"0";"Mapro Peach & Apricot Crush";"Mapro";"";"";"";"";
"1847";"1";"Mapro Pineapple Crush";"Mapro";"700 ml";"113.400000";"126.000000";"50";
"1848";"1";"Mapro Strawberry Crush";"Mapro";"700 ml";"113.400000";"126.000000";"50";
"1849";"1";"Mapro Whole Strawberry Crush";"Mapro";"700 ml";"129.600000";"144.000000";"50";
"1850";"0";"Mala's Banana Crush";"Mala's";"";"";"";"";
"1851";"1";"Mala's Black Currant Crush";"Mala's";"750 ml";"117.000000";"130.000000";"50";
"1852";"0";"Mala's Blueberry Crush";"Mala's";"";"";"";"";
"1853";"1";"Mala's Butterscotch Apple Crush";"Mala's";"700 ml";"99.000000";"110.000000";"50";
"1854";"0";"Mala's Green Apple Crush";"Mala's";"";"";"";"";
"1855";"0";"Mala's Guava Crush";"Mala's";"";"";"";"";
"1856";"1";"Mala's Kiwi Crush";"Mala's";"700 ml";"144.000000";"160.000000";"50";
"1857";"1";"Mala's Litchi Crush";"Mala's";"700 ml";"112.500000";"125.000000";"50";
"1858";"1";"Mala's Mango Crush";"Mala's";"700 ml";"117.000000";"130.000000";"50";
"1859";"1";"Mala's Orange Crush";"Mala's";"700 ml";"117.000000";"130.000000";"50";
"1860";"1";"Mala's Pineapple Crush";"Mala's";"700 ml";"99.000000";"110.000000";"50";
"1861";"1";"Mala's Strawberry Crush";"Mala's";"700 ml";"112.500000";"125.000000";"50";
"1862";"0";"Mala's Strawberry Whole Crush";"Mala's";"";"";"";"";
"1863";"1";"Rasna Fruit Plus 21 - Orange Super Squash";"Rasna";"700 ml";"108.000000";"120.000000";"50";
"1864";"1";"Rasna Fruit Plus 21 - Pineapple Super Squash";"Rasna";"700 ml";"108.000000";"120.000000";"50";
"1865";"1";"Rasna Fruit Plus 21 - Grape Super Squash";"Rasna";"700 ml";"108.000000";"120.000000";"50";
"1866";"1";"Rasna Fruit Plus 21 - Mango Super Squash";"Rasna";"700 ml";"108.000000";"120.000000";"50";
"1867";"1";"Mala's Strawberry Squash";"Mala's";"700 ml";"85.500000";"95.000000";"50";
"1868";"1";"Mala's Mango Squash";"Mala's";"700 ml";"85.500000";"95.000000";"50";
"1869";"1";"Mala's Pineapple Squash";"Mala's";"700 ml";"85.500000";"95.000000";"50";
"1870";"0";"Mala's Orange Squash";"Mala's";"";"";"";"";
"1871";"0";"Mala's Litchi Squash";"Mala's";"";"";"";"";
"1872";"0";"Mala's Lemon Squash";"Mala's";"";"";"";"";
"1873";"0";"Mala's Ginger Cocktail Squash";"Mala's";"";"";"";"";
"1874";"0";"Mala's Lemon Barley Water";"Mala's";"";"";"";"";
"1875";"1";"Mapro Lounge - Citrus Blue Crush";"Mapro";"700 ml";"97.200000";"108.000000";"50";
"1876";"1";"Mapro Lounge - Lime Juice Cordial";"Mapro";"750 ml";"97.200000";"108.000000";"50";
"1877";"0";"Mapro Lounge - Pinacolada Squash";"Mapro";"";"";"";"";
"1878";"1";"Mapro Coolz - Khus Sharbat";"Mapro";"700 ml";"113.400000";"126.000000";"50";
"1879";"1";"Mapro Coolz - Mahakool Sharbat";"Mapro";"700 ml";"105.300000";"117.000000";"50";
"1880";"1";"Mapro Coolz - Pineapple Syrup";"Mapro";"700 ml";"113.400000";"126.000000";"50";
"1881";"1";"Lion Fruit Squash  Orange";"Lion";"400 ml";"54.000000";"60.000000";"50";
"1882";"0";"Lion Fruit Squash  Pineapple";"Lion";"";"";"";"";
"1883";"0";"Lion Fruit Squash  Grape";"Lion";"";"";"";"";
"1884";"0";"Lion Fruit Squash  Dates";"Lion";"";"";"";"";
"1901";"1";"Prestine Floor Cleaner -Neem Herbal";"Prestine";"500 ml";"65.000000";"70.000000";"50";
"1902";"1";"Prestine Original Floor Cleaner - 2 in 1";"Prestine";"500 ml";"60.000000";"65.000000";"50";
"1903";"1";"Scott Multi Fold Towels - White";"Scott";"15 sheets";"50.000000";"53.000000";"50";
"1904";"1";"Gala Perfumed Garbage Bag (50x55)";"Gaia";"30 bags";"90.000000";"99.000000";"48";
"1905";"1";"Greenlime Kitchen Roll";"Greenlime";"70 sheets";"65.000000";"70.000000";"50";
"1906";"1";"Clarus Kitchen Towel";"Clarus";"75 sheets";"80.000000";"85.000000";"50";
"1907";"1";"Weikfield Freeze Ice Cream Mix Powder - Vanilla";"WeikField";"100 gm";"36.000000";"40.000000";"50";
"1908";"0";"Weikfield Freeze Ice Cream Mix Powder - Strawberry";"WeikField";"100 gm";"36.000000";"40.000000";"50";
"1909";"0";"Weikfield Freeze Ice Cream Mix Powder - Pineapple";"WeikField";"100 gm";"36.000000";"40.000000";"50";
"1910";"0";"Weikfield Freeze Ice Cream Mix Powder - Mango";"WeikField";"100 gm";"36.000000";"40.000000";"50";
"1911";"0";"Weikfield Freeze Ice Cream Mix Powder - Chocolate";"WeikField";"100 gm";"36.000000";"40.000000";"50";
"1912";"0";"Weikfield Freeze Ice Cream Mix Powder - Butter Scotch";"WeikField";"100 gm";"36.000000";"40.000000";"50";
"1913";"1";"Weikfield Freeze Ice Cream Mix Powder - Badam Pista";"WeikField";"100 gm";"36.000000";"40.000000";"50";
"1914";"0";"Weikfield Freeze Ice Cream Mix Powder - Kesar Pista";"WeikField";"100 gm";"36.000000";"45.000000";"50";
"1915";"1";"Weikfield Icing Sugar";"WeikField";"200 gm";"36.000000";"40.000000";"50";
"1915";"1";"Weikfield Icing Sugar";"WeikField";"100 gm";"23.000000";"25.000000";"50";
"1916";"1";"Weikfield Custard Powder - Aamrus Flavour";"WeikField";"75 gm";"27.000000";"35.000000";"50";
"1917";"1";"Weikfield Custard Powder - Vanilla Flavour";"WeikField";"200 gm";"49.500000";"55.000000";"50";
"1917";"1";"Weikfield Custard Powder - Vanilla Flavour";"WeikField";"100 gm";"32.000000";"35.000000";"50";
"1918";"0";"Weikfield Custard Powder - Raspberry Flavour";"WeikField";"100 gm";"32.000000";"35.000000";"50";
"1919";"0";"Weikfield Custard Powder - Pineapple Flavour";"WeikField";"100 gm";"32.000000";"35.000000";"50";
"1920";"0";"Weikfield Custard Powder - Strawberry Flavour";"WeikField";"100 gm";"32.000000";"35.000000";"50";
"1921";"0";"Weikfield Custard Powder - Mango Flavour";"WeikField";"100 gm";"32.000000";"35.000000";"50";
"1922";"1";"Weikfield Vegetarian Jelly Crystal - Strawberry";"WeikField";"90 gm";"36.000000";"40.000000";"50";
"1923";"0";"Weikfield Vegetarian Jelly Crystal - Raspberry";"WeikField";"90 gm";"36.000000";"40.000000";"50";
"1924";"0";"Weikfield Vegetarian Jelly Crystal - Orange";"WeikField";"90 gm";"36.000000";"40.000000";"50";
"1925";"0";"Weikfield Vegetarian Jelly Crystal - Banana";"WeikField";"90 gm";"36.000000";"40.000000";"50";
"1926";"0";"Weikfield Vegetarian Jelly Crystal - Cherry";"WeikField";"90 gm";"36.000000";"40.000000";"50";
"1927";"0";"Weikfield Vegetarian Jelly Crystal - Mint";"WeikField";"90 gm";"36.000000";"40.000000";"50";
"1928";"0";"Weikfield Vegetarian Jelly Crystal - Lime";"WeikField";"90 gm";"36.000000";"40.000000";"50";
"1929";"0";"Weikfield Vegetarian Jelly Crystal - Apple";"WeikField";"90 gm";"36.000000";"40.000000";"50";
"1930";"0";"Weikfield Corn Flour";"WeikField";"100 gm";"23.000000";"25.000000";"50";
"1930";"0";"Weikfield Corn Flour";"WeikField";"500 gm";"63.000000";"70.000000";"50";
"1931";"0";"Weikfield Super Special - Vanilla flavour powder";"WeikField";"";"";"";"";
"1932";"0";"Weikfield Cremelle - Pudding Mix";"WeikField";"";"";"";"";
"1933";"1";"Everest Hingraj - Compounded asafoetida powder";"Everest Masala";"100 gm";"110.000000";"120.000000";"49";
"1933";"1";"Everest Hingraj - Compounded asafoetida powder";"Everest Masala";"50 gm";"58.500000";"65.000000";"50";
"1933";"1";"Everest Hingraj - Compounded asafoetida powder";"Everest Masala";"25 gm";"32.000000";"35.000000";"49";
"1934";"1";"Everest Hing - Yellow, Compounded asafoetida powder";"Everest Masala";"50 gm";"42.000000";"46.000000";"50";
"1934";"1";"Everest Hing - Yellow, Compounded asafoetida powder";"Everest Masala";"25 gm";"23.000000";"25.000000";"49";
"1934";"1";"Everest Hing - Yellow, Compounded asafoetida powder";"Everest Masala";"100 gm";"81.000000";"90.000000";"50";
"1935";"0";"Gaia Extra Virgin Olive Oil";"Gaia";"250 ml";"210.000000";"250.000000";"48";
"1935";"0";"Gaia Extra Virgin Olive Oil";"Gaia";"500 ml";"400.000000";"440.000000";"50";
"1936";"0";"Gaia Extra Light Olive Oil";"Gaia";"500 ml";"30.000000";"30.000000";"1";
"1937";"1";"Farrell Pure Olive Oil";"Farrell";"458 gm";"510.000000";"550.000000";"50";
"1938";"1";"Nature Fresh Pure Olive Oil";"Nature Fresh";"1 ltr";"400.000000";"419.000000";"50";
"1939";"1";"Ramdev Strong Hing - Compounded Asafoetida";"Ramdev";"100 gm";"139.500000";"155.000000";"50";
"1939";"1";"Ramdev Strong Hing - Compounded Asafoetida";"Ramdev";"25 gm";"40.500000";"45.000000";"50";
"1940";"1";"Punjab Maratha Chicken Burger Patty";"Punjab Maratha";"250 gms";"115.000000";"120.000000";"50";
"1941";"1";"Punjab Maratha Chicken MeatBall";"Punjab Maratha";"250 gms";"125.000000";"130.000000";"50";
"1942";"1";"Punjab Maratha Chicken Pepper Sausages";"Punjab Maratha";"250 gms";"125.000000";"130.000000";"50";
"1943";"1";"Punjab Maratha Chicken Ham";"Punjab Maratha";"250 gms";"125.000000";"130.000000";"50";
"1944";"1";"Punjab Maratha Chicken Reshmi Kebab - Marinated";"Punjab Maratha";"250 gms";"125.000000";"130.000000";"49";
"1945";"1";"Punjab Maratha Chicken Chili Cheese Salami";"Punjab Maratha";"250 gms";"125.000000";"130.000000";"50";
"1946";"1";"Punjab Maratha Chicken Pepper Salami";"Punjab Maratha";"250 gms";"125.000000";"130.000000";"50";
"1947";"1";"Punjab Maratha Chicken Seekh Kebab";"Punjab Maratha";"250 gms";"125.000000";"130.000000";"49";
"1948";"1";"Punjab Maratha Chicken Chili Cheese Sausages";"Punjab Maratha";"250 gms";"125.000000";"130.000000";"50";
"1949";"1";"Zorabian Chicken Shami Kebab";"Zorabian";"500 gms";"235.000000";"240.000000";"50";
"1949";"1";"Zorabian Chicken Shami Kebab";"Zorabian";"250 gms";"120.000000";"125.000000";"50";
"1950";"1";"Zorabian Chicken Tandoori Marinated";"Zorabian";"250 gms";"140.000000";"145.000000";"50";
"1951";"1";"Zorabian Chicken Breast Boneless";"Zorabian";"450 gms";"175.000000";"180.000000";"50";
"1951";"1";"Zorabian Chicken Breast Boneless";"Zorabian";"250 gms";"100.000000";"105.000000";"50";
"1952";"1";"Zorabian Chicken Spicy Sausages";"Zorabian";"500 gms";"225.000000";"230.000000";"50";
"1952";"1";"Zorabian Chicken Spicy Sausages";"Zorabian";"250 gms";"115.000000";"120.000000";"50";
"1953";"1";"Zorabian Chicken Cheese N Onion Sausages";"Zorabian";"500 gms";"225.000000";"230.000000";"50";
"1953";"1";"Zorabian Chicken Cheese N Onion Sausages";"Zorabian";"250 gms";"115.000000";"120.000000";"50";
"1954";"1";"Zorabian Chicken Seekh Kebab";"Zorabian";"500 gms";"235.000000";"240.000000";"50";
"1954";"1";"Zorabian Chicken Seekh Kebab";"Zorabian";"250 gms";"120.000000";"125.000000";"50";
"1955";"1";"Zorabian Chicken Cocktail Barbeque Sausages";"Zorabian";"500 gms";"225.000000";"230.000000";"50";
"1955";"1";"Zorabian Chicken Cocktail Barbeque Sausages";"Zorabian";"250 gms";"108.000000";"120.000000";"50";
"1956";"1";"Zorabian Chicken Cocktail Pepper Sausages";"Zorabian";"500 gms";"207.000000";"230.000000";"50";
"1956";"1";"Zorabian Chicken Cocktail Pepper Sausages";"Zorabian";"250 gms";"108.000000";"120.000000";"50";
"1957";"0";"Zorabian Chicken Salami";"Zorabian";"";"";"";"";
"1958";"0";"Zorabian Chicken Burger Patty";"Zorabian";"";"";"";"";
"1959";"0";"Zorabian Chicken Malai Marinated";"Zorabian";"";"";"";"";
"1960";"0";"Zorabian Chicken Reshmi Marinated";"Zorabian";"";"";"";"";
"1961";"0";"Zorabian Chicken N Cheese Balls";"Zorabian";"";"";"";"";
"1962";"0";"Zorabian Chicken Nuggets";"Zorabian";"";"";"";"";
"1963";"0";"Zorabian Chicken Spicy Salami";"Zorabian";"";"";"";"";
"1964";"0";"Zorabian Chicken Tandoori Burger Patty";"Zorabian";"";"";"";"";
"1965";"1";"Zorabian Chicken Drumstick Skinless";"Zorabian";"500 gms";"162.000000";"180.000000";"50";
"1966";"1";"Zorabian Chicken Mince";"Zorabian";"450 gms";"162.000000";"180.000000";"49";
"1966";"1";"Zorabian Chicken Mince";"Zorabian";"250 gms";"99.000000";"110.000000";"50";
"1967";"0";"Zorabian Pre Cut Chicken Skinless";"Zorabian";"";"";"";"";
"1968";"0";"Zorabian Chicken Legs Skinless";"Zorabian";"";"";"";"";
"1969";"0";"Zorabian Chicken Lollypop";"Zorabian";"";"";"";"";
"1970";"0";"Zorabian Chicken Legs Boneless";"Zorabian";"";"";"";"";
"1971";"0";"Zorabian Chicken Mix Boneless";"Zorabian";"";"";"";"";
"1972";"0";"Zorabian Chicken Wings";"Zorabian";"";"";"";"";
"1973";"0";"Zorabian Chicken Liver";"Zorabian";"";"";"";"";
"1974";"0";"Zorabian Whole Chicken With Skin";"Zorabian";"";"";"";"";
"1975";"1";"Bailley Packaged Drinking Water";"Bailley";"5 ltr";"55.000000";"55.000000";"50";
"1976";"1";"Aquafina Packaged Drinking Water";"Aquafina";"500 ml";"10.000000";"10.000000";"50";
"1976";"1";"Aquafina Packaged Drinking Water";"Aquafina";"1 ltr";"20.000000";"20.000000";"50";
"1977";"1";"Kinley Packaged Drinking Water";"Kinley";"1 ltr";"20.000000";"20.000000";"50";
"1977";"1";"Kinley Packaged Drinking Water";"Kinley";"500 ml";"10.000000";"10.000000";"50";
"1978";"1";"Bisleri Packaged Drinking Water";"Bisleri";"500 ml";"10.000000";"10.000000";"50";
"1978";"1";"Bisleri Packaged Drinking Water";"Bisleri";"1 ltr";"18.000000";"18.000000";"50";
"2001";"1";"FarmFresh Tomato - Class A Gavran";"FarmFresh";"5 kg";"100.000000";"100.000000";"50";
"2001";"1";"FarmFresh Tomato - Class A Gavran";"FarmFresh";"1 kg";"20.000000";"20.000000";"23";
"2001";"1";"FarmFresh Tomato - Class A Gavran";"FarmFresh";"0.5 kg";"9.000000";"10.000000";"44";
"2002";"1";"FarmFresh Potato - Class SugarFree";"FarmFresh";"5 kg";"108.000000";"105.000000";"44";
"2002";"1";"FarmFresh Potato - Class SugarFree";"FarmFresh";"1 kg";"21.600000";"21.000000";"15";
"2002";"1";"FarmFresh Potato - Class SugarFree";"FarmFresh";"0.5 kg";"10.800000";"10.500000";"48";
